Leyline Tyrant	1	Effect:pay	A_verb_variation	pay	pay any amount of {M}	Effect:pay::pay any amount of {M}	parser/oracle_effect/imperative.rs
Leyline of Combustion	1	Trigger:Whenever you and/or at least one permanent you control becomes the target of a spell or ability an opponent controls	A_verb_variation	become	whenever you and/or at least N permanent you control becomes the target of a spell or ability an opponent controls, ~ deals N damage to that player	Trigger:Whenever you and/or at least one permanent you control becomes the target of a spell or ability an opponent controls::whenever you and/or at least N permanent you	parser/oracle_trigger.rs
Leyline of Transformation	1	Effect:unknown	G_unclassified		the same is true for creature spells you control and creature cards you own that aren't on the battlefield	Effect:unknown::the same is true for creature spells you	parser/oracle_effect/mod.rs
Liar's Pendulum	1	Effect:target	G_unclassified		target opponent guesses whether a card with that name is in your hand	Effect:target::target opponent guesses whether a card with that	parser/oracle_effect/counter.rs
Liberator, Urza's Battlethopter	1	Swallow:Condition_If	A_verb_variation	cast	a spell, if the amount of mana sp	Swallow:Condition_If::a spell, if the amount of mana sp	parser/oracle_nom/condition.rs
Liege of the Tangle	1	Effect:have	A_verb_variation	have	have an awakening counter on it	Effect:have::have an awakening counter on it	parser/oracle_effect/imperative.rs
Life of Toshiro Umezawa	1	Effect:•	A_verb_variation	gain	• you gain N ~	Effect:•::• you gain N ~	parser/oracle_saga.rs
Lifecraft Awakening	1	Swallow:Condition_If	A_verb_variation	put	you control. if it isn't a creature or vehicle, it becomes a N/N	Swallow:Condition_If::you control. if it isn't a creature or	parser/oracle_nom/condition.rs
Light Up the Night	2	ParseWarning:target-fallback	A_verb_variation	deal	parse_target could not classify 'instead if that target is a creature or planeswalker'	ParseWarning:target-fallback::parse_target could not classify 'instead if that target	parser/oracle_target.rs
Light Up the Night	2	Swallow:Condition_If	A_verb_variation	deal	damage instead if that target is a creature or planeswalker. / flashback—	Swallow:Condition_If::damage instead if that target is a creature	parser/oracle_nom/condition.rs
Lightfoot Rogue	0	resolver-flagged			R5-runtime-bespoke	R5-runtime-bespoke	engine-runtime
Lightning Runner	1	Swallow:Condition_If	A_verb_variation	double	N {M}. if you pay, untap all	Swallow:Condition_If::N {M}. if you pay, untap all	parser/oracle_nom/condition.rs
Lightwheel Enhancements	0	resolver-flagged			R1-speed-mechanic	R1-speed-mechanic	engine-runtime
Liliana of the Veil	1	Effect:separate	A_verb_variation	sacrifice	[−N]: separate all permanents target player controls into N piles. that player sacrifices all permanents in the pile of their choice	Effect:separate::[−N]: separate all permanents target player controls into	parser/oracle_separate_piles.rs
Linessa, Zephyr Mage	1	Cost:Zephyr Mage	G_unclassified		zephyr mage	Cost:Zephyr Mage::zephyr mage	parser/oracle_casting.rs
Linvala, Shield of Sea Gate	1	Effect:can't	A_verb_variation	attack	can't attack or block, and its activated abilities can't be activated	Effect:can't::can't attack or block, and its activated abilities	parser/oracle_effect/mana.rs
Lion Umbra	0	resolver-flagged			R5-runtime-bespoke	R5-runtime-bespoke	engine-runtime
Lithomantic Barrage	2	ParseWarning:target-fallback	A_verb_variation	deal	parse_target could not classify 'instead if that target is white and/or blue'	ParseWarning:target-fallback::parse_target could not classify 'instead if that target	parser/oracle_target.rs
Lithomantic Barrage	2	Swallow:Condition_If	A_verb_variation	deal	damage instead if that targ	Swallow:Condition_If::damage instead if that targ	parser/oracle_nom/condition.rs
Living Breakthrough	1	Effect:with	G_unclassified		with the same mana value as that spell	Effect:with::with the same mana value as that spell	parser/oracle_effect/search.rs
Living Conundrum	0	resolver-flagged			R2-aslongas-conditional-static	R2-aslongas-conditional-static	engine-runtime
Living Lore	1	Effect:unknown	A_verb_variation	exile	as ~ enters, exile an instant or sorcery card from your graveyard	Effect:unknown::as ~ enters, exile an instant or sorcery	parser/oracle_effect/mod.rs
Llanowar Greenwidow	1	Swallow:DynamicQty	A_verb_variation	return	reach, trample / domain — {M}: return this card from your graveyard to the battlefield tapped. it gains "if this permanent would leave th	Swallow:DynamicQty::reach, trample / domain — {M}: return this	parser/oracle_quantity.rs
Loathsome Troll	0	resolver-flagged			R5-runtime-bespoke	R5-runtime-bespoke	engine-runtime
Locthwain Paladin	1	Swallow:Condition_If	A_verb_variation	cast	adamant — if at least N black mana was spent to cast this	Swallow:Condition_If::adamant — if at least N black mana	parser/oracle_nom/condition.rs
Long Feng, Grand Secretariat	1	Trigger:Whenever another creature you control	A_verb_variation	put	whenever another creature you control, put a +N/+N counter on target creature you control	Trigger:Whenever another creature you control::whenever another creature you control, put a +N/+N	parser/oracle_trigger.rs
Long List of the Ents	2	Effect:note	A_verb_variation	note	note a creature type that hasn't been noted for ~	Effect:note::note a creature type that hasn't been noted	parser/oracle_effect/
Long List of the Ents	2	Effect:when	A_verb_variation	note	when you next cast a creature spell of that type this turn, that creature enters with an additional +N/+N counter on it	Effect:when::when you next cast a creature spell of	parser/oracle_effect/conditions.rs
Long Rest	1	Swallow:Condition_If	A_verb_variation	return	your hand. if N or more cards were returned to your hand this	Swallow:Condition_If::your hand. if N or more cards were	parser/oracle_nom/condition.rs
Lost Isle Calling	1	Swallow:Condition_If	A_verb_variation	scry	whenever you scry, put a verse counter on this enchantment. / {M}, exile this enchantment: draw a card for each verse counter on this en	Swallow:Condition_If::whenever you scry, put a verse counter on	parser/oracle_nom/condition.rs
Lost Legacy	1	Effect:choose	A_verb_variation	choose	choose a nonartifact, nonland card name. search target player's graveyard, hand, and library for any number of cards with that name and exile them. that player shuffles, then draws a card for each card exiled from their hand this way	Effect:choose::choose a nonartifact, nonland card name. search target	parser/oracle_effect/imperative.rs
Love Song of Night and Day	0	resolver-flagged			R5-runtime-bespoke	R5-runtime-bespoke	engine-runtime
Lukka, Coppercoat Outcast	1	Swallow:Condition_AsLongAs	A_verb_variation	exile	from exile as long as you contr	Swallow:Condition_AsLongAs::from exile as long as you contr	parser/oracle_nom/condition.rs
Lullmage's Domination	1	Swallow:Condition_If	A_verb_variation	cast	to cast if it targets a creature whose controller has N or more	Swallow:Condition_If::to cast if it targets a creature whose	parser/oracle_nom/condition.rs
Lumengrid Augur	1	Swallow:Condition_If	A_verb_variation	draw	a card. if that player discards an artifact card this way, untap this	Swallow:Condition_If::a card. if that player discards an artifact	parser/oracle_nom/condition.rs
Lurebound Scarecrow	1	Trigger:When you control no permanents of the chosen color	A_verb_variation	sacrifice	when you control no permanents of the chosen color, sacrifice ~	Trigger:When you control no permanents of the chosen color::when you control no permanents of the chosen	parser/oracle_trigger.rs
Luxior, Giada's Gift	1	Effect:static_structure	G_unclassified		equipped permanent isn't a planeswalker and is a creature in addition to its other types	Effect:static_structure::equipped permanent isn't a planeswalker and is a	parser/oracle_dispatch.rs
Luxurious Locomotive	1	Swallow:DynamicQty	A_verb_variation	attack	treasure token for each creature that crewed it this turn. (they're artifacts	Swallow:DynamicQty::treasure token for each creature that crewed it	parser/oracle_quantity.rs
Machinist's Arsenal	1	Swallow:DynamicQty	A_verb_variation	create	job select / equipped creature gets +N/+N fo	Swallow:DynamicQty::job select / equipped creature gets +N/+N fo	parser/oracle_quantity.rs
Madcap Experiment	1	Effect:deal	A_verb_variation	deal	deal damage to you equal to the number of cards revealed this way	Effect:deal::deal damage to you equal to the number	parser/oracle_effect/imperative.rs
Maelstrom Djinn	1	Effect:gain	A_verb_variation	gain	gain vanishing	Effect:gain::gain vanishing	parser/oracle_effect/imperative.rs
Maelstrom Muse	1	Effect:the	A_verb_variation	cast	the next instant or sorcery spell you cast this turn costs {M} less to cast, where N is ~'s power as this ability resolves	Effect:the::the next instant or sorcery spell you cast	parser/oracle_effect/imperative.rs
Maestros Ascendancy	1	Swallow:Condition_If	A_verb_variation	cast	once during each of your turns, you may cast an instant or sorcery spell from your graveyard by sacrificing a creature in addition to paying	Swallow:Condition_If::once during each of your turns, you may	parser/oracle_nom/condition.rs
Maestros Diabolist	1	Effect:create	A_verb_variation	create	create a tapped and attacking N/N red devil creature token with "when ~ dies, it deals N damage to any target."	Effect:create::create a tapped and attacking N/N red devil	parser/oracle_effect/imperative.rs
Magus of the Scroll	1	Swallow:Condition_If	A_verb_variation	choose	your hand. if that card has the chosen name, this creature deals N	Swallow:Condition_If::your hand. if that card has the chosen	parser/oracle_nom/condition.rs
Mana Clash	1	Effect:repeat	A_verb_variation	flip	repeat this process until both players' coins come up heads on the same flip	Effect:repeat::repeat this process until both players' coins come	parser/oracle_effect/
Mana Seism	1	Effect:add	A_verb_variation	add	add that much {M}	Effect:add::add that much {M}	parser/oracle_effect/imperative.rs
Manor Gargoyle	0	resolver-flagged			R2-aslongas-conditional-static	R2-aslongas-conditional-static	engine-runtime
Marauding Raptor	1	Swallow:Condition_If	A_verb_variation	cast	to it. if a dinos	Swallow:Condition_If::to it. if a dinos	parser/oracle_nom/condition.rs
Marrow Chomper	1	Swallow:DynamicQty	A_verb_variation	sacrifice	devour N / when thi	Swallow:DynamicQty::devour N / when thi	parser/oracle_quantity.rs
Masako the Humorless	1	Effect:unknown	A_verb_variation	can	tapped creatures you control can block as though they were untapped	Effect:unknown::tapped creatures you control can block as though	parser/oracle_effect/mod.rs
Maskwood Nexus	1	Effect:unknown	G_unclassified		the same is true for creature spells you control and creature cards you own that aren't on the battlefield	Effect:unknown::the same is true for creature spells you	parser/oracle_effect/mod.rs
Mass Polymorph	1	Effect:reveal	A_verb_variation	reveal	reveal cards from the top of your library until you reveal that many creature cards	Effect:reveal::reveal cards from the top of your library	parser/oracle_effect/search.rs
Massacre Girl, Known Killer	1	Swallow:Condition_If	A_verb_variation	have	menace / creatures you control have wither. / whenever a creature an opponent con	Swallow:Condition_If::menace / creatures you control have wither. /	parser/oracle_nom/condition.rs
Master Biomancer	1	Swallow:DynamicQty	G_unclassified		on it equal to this creature's power and as a mutant in	Swallow:DynamicQty::on it equal to this creature's power and	parser/oracle_quantity.rs
Master Symmetrist	1	Trigger:Whenever a creature you control with power equal to its toughness attacks	A_verb_variation	attack	whenever a creature you control with power equal to its toughness attacks, it gains trample until end of turn	Trigger:Whenever a creature you control with power equal to its toughness attacks::whenever a creature you control with power equal	parser/oracle_trigger.rs
Master Warcraft	1	Effect:choose	B_subject_stripping	choose	you choose which creatures attack this turn	Effect:choose::you choose which creatures attack this turn	parser/oracle_effect/imperative.rs
Master of Predicaments	1	Effect:that	G_unclassified		that player guesses whether the card's mana value is greater than N	Effect:that::that player guesses whether the card's mana value	parser/oracle_effect/imperative.rs
Master of the Wild Hunt	1	Effect:deal	A_verb_variation	deal	deal damage equal to its power divided as its controller chooses among any number of those wolves	Effect:deal::deal damage equal to its power divided as	parser/oracle_effect/imperative.rs
Master's Manufactory	1	Swallow:Condition_If	A_verb_variation	create	activate only if this artifact or another artifact entered the battlefield u	Swallow:Condition_If::activate only if this artifact or another artifact	parser/oracle_nom/condition.rs
Matter Reshaper	1	Effect:otherwise	G_unclassified		otherwise	Effect:otherwise::otherwise	parser/oracle_effect/conditions.rs
Matzalantli, the Great Door	1	Swallow:Condition_If	A_verb_variation	draw	activate only if there are N or more permanent types among cards	Swallow:Condition_If::activate only if there are N or more	parser/oracle_nom/condition.rs
Maximum Carnage	1	Swallow:Condition_If	A_verb_variation	draw	/ i — until your next turn, each creature attacks e	Swallow:Condition_If::/ i — until your next turn, each	parser/oracle_nom/condition.rs
Maze's Mantle	1	Swallow:Condition_If	F_new_mechanic		aura enters, if enchanted creature has toxic, that creature gains hexproof until end	Swallow:Condition_If::aura enters, if enchanted creature has toxic, that	parser/oracle_nom/condition.rs
Mazemind Tome	1	Trigger:When there are four or more page counters on ~	A_verb_variation	exile	when there are N or more page counters on ~, exile it. if you do, you gain N life	Trigger:When there are four or more page counters on ~::when there are N or more page counters	parser/oracle_trigger.rs
Medomai's Prophecy	1	Effect:when	A_verb_variation	cast	when you cast a spell with the chosen name for the first time this turn, draw N cards	Effect:when::when you cast a spell with the chosen	parser/oracle_effect/conditions.rs
Meletis Charlatan	1	Effect:the	A_verb_variation	copy	{M}, {M}: the controller of target instant or sorcery spell copies it. that player may choose new targets for the copy	Effect:the::{M}, {M}: the controller of target instant or	parser/oracle_effect/imperative.rs
Melira, Sylvok Outcast	2	Effect:effect_structure	B_subject_stripping	get	you can't get poison counters	Effect:effect_structure::you can't get poison counters	parser/oracle_dispatch.rs
Melira, Sylvok Outcast	2	Effect:static_structure	B_subject_stripping	get	creatures you control can't have -N/-N counters put on them	Effect:static_structure::creatures you control can't have -N/-N counters put	parser/oracle_dispatch.rs
Melira, the Living Cure	2	Effect:replacement_structure	A_verb_variation	get	if you would get N or more poison counters, instead you get N poison counter and you can't get additional poison counters this turn	Effect:replacement_structure::if you would get N or more poison	parser/oracle_dispatch.rs
Melira, the Living Cure	2	Effect:when	A_verb_variation	get	when it's put into a graveyard this turn, return that card to the battlefield under its owner's control	Effect:when::when it's put into a graveyard this turn,	parser/oracle_effect/conditions.rs
Memory Vessel	1	Effect:players	G_unclassified		players may play cards they exiled this way, and they can't play cards from their hand	Effect:players::players may play cards they exiled this way,	parser/oracle_effect/imperative.rs
Mesmeric Sliver	1	Effect:fateseal	G_unclassified		fateseal N	Effect:fateseal::fateseal N	parser/oracle_effect/
Metamorphic Alteration	2	Effect:static_structure	A_verb_variation	choose	enchanted creature is a copy of the chosen creature	Effect:static_structure::enchanted creature is a copy of the chosen	parser/oracle_dispatch.rs
Metamorphic Alteration	2	Effect:unknown	A_verb_variation	choose	as ~ enters, choose a creature	Effect:unknown::as ~ enters, choose a creature	parser/oracle_effect/mod.rs
Meticulous Excavation	1	Effect:instead	A_verb_variation	exile	instead exile it, then return that card to its owner's hand	Effect:instead::instead exile it, then return that card to	parser/oracle_effect/search.rs
Metzali, Tower of Triumph	1	Effect:choose	A_verb_variation	choose	{M}, {M}: choose a creature at random that attacked this turn. destroy that creature	Effect:choose::{M}, {M}: choose a creature at random that	parser/oracle_effect/imperative.rs
Minamo's Meddling	1	Effect:discard	A_verb_variation	discard	discard each card with the same name as a card spliced onto that spell	Effect:discard::discard each card with the same name as	parser/oracle_effect/imperative.rs
Mind Bend	1	Effect:change	G_unclassified		change the text of target permanent by replacing all instances of N color word with another or N basic land type with another	Effect:change::change the text of target permanent by replacing	parser/oracle_effect/subject.rs
Mindblaze	1	Effect:reveal	A_verb_variation	reveal	reveal their library	Effect:reveal::reveal their library	parser/oracle_effect/search.rs
Minimus Containment	0	resolver-flagged			R5-runtime-bespoke	R5-runtime-bespoke	engine-runtime
Minion of the Mighty	1	Swallow:Condition_If	A_verb_variation	attack	creature attacks, if you attacked with creatures with total power N or greater	Swallow:Condition_If::creature attacks, if you attacked with creatures with	parser/oracle_nom/condition.rs
Mirror March	1	Swallow:DynamicQty	A_verb_variation	flip	a flip. for each flip you won, create a token that's a	Swallow:DynamicQty::a flip. for each flip you won, create	parser/oracle_quantity.rs
Mirror of Fate	1	Effect:choose	A_verb_variation	sacrifice	{M}, sacrifice ~: choose up to N face-up exiled cards you own. exile all the cards from your library, then put the chosen cards on top of your library	Effect:choose::{M}, sacrifice ~: choose up to N face-up	parser/oracle_effect/imperative.rs
Mirrormind Crown	1	Swallow:Optional_YouMay	A_verb_variation	create	each turn, you may instead create th	Swallow:Optional_YouMay::each turn, you may instead create th	parser/oracle_effect/
Mirrorwing Dragon	1	Swallow:DynamicQty	A_verb_variation	cast	that spell for each other cre	Swallow:DynamicQty::that spell for each other cre	parser/oracle_quantity.rs
Mishra's Domination	0	resolver-flagged			R2-aslongas-conditional-static	R2-aslongas-conditional-static	engine-runtime
Mishra, Claimed by Gix	2	Effect:and	A_verb_variation	exile	and you both own and control them, exile them, then meld them into ~, lost to phyrexia	Effect:and::and you both own and control them, exile	parser/oracle_effect/become_copy_except.rs
Mishra, Claimed by Gix	2	Effect:it	A_verb_variation	exile	it enters tapped and attacking	Effect:it::it enters tapped and attacking	parser/oracle_effect/become_copy_except.rs
Mistbind Clique	1	Trigger:When a Faerie is championed with ~	A_verb_variation	tap	when a faerie is championed with ~, tap all lands target player controls	Trigger:When a Faerie is championed with ~::when a faerie is championed with ~, tap	parser/oracle_trigger.rs
Mitotic Manipulation	1	Swallow:Condition_If	A_verb_variation	look	the battlefield if it has the same name as a permanent. put	Swallow:Condition_If::the battlefield if it has the same name	parser/oracle_nom/condition.rs
Mjölnir, Storm Hammer	1	Effect:deal	A_verb_variation	deal	deal damage to each opponent equal to the number of tapped creatures that opponent controls	Effect:deal::deal damage to each opponent equal to the	parser/oracle_effect/imperative.rs
Mockingbird	1	Swallow:DynamicQty	A_verb_variation	have	than or equal to the amount of man	Swallow:DynamicQty::than or equal to the amount of man	parser/oracle_quantity.rs
Molten Exhale	1	Swallow:Condition_If	A_verb_variation	cast	had flash if you behold a dragon as an additional cost to cast	Swallow:Condition_If::had flash if you behold a dragon as	parser/oracle_nom/condition.rs
Molten Psyche	1	Effect:deal	A_verb_variation	deal	if you control N or more artifacts, ~ deals damage to each opponent equal to the number of cards that player has drawn this turn	Effect:deal::if you control N or more artifacts, ~	parser/oracle_effect/imperative.rs
Molten Sentry	1	Effect:unknown	A_verb_variation	flip	as ~ enters, flip a coin. if the coin comes up heads, ~ enters as a N/N creature with haste. if it comes up tails, ~ enters as a N/N creature with defender	Effect:unknown::as ~ enters, flip a coin. if the	parser/oracle_effect/mod.rs
Monastery Raid	1	Swallow:Condition_If	A_verb_variation	cast	freerunning cost if you dealt combat damage to a player this turn with	Swallow:Condition_If::freerunning cost if you dealt combat damage to	parser/oracle_nom/condition.rs
Monstrous War-Leech	1	Effect:unknown	A_verb_variation	mill	as ~ enters, if it was kicked, mill N cards	Effect:unknown::as ~ enters, if it was kicked, mill	parser/oracle_effect/mod.rs
Monument to Perfection	1	Effect:lose	A_verb_variation	lose	lose all abilities	Effect:lose::lose all abilities	parser/oracle_effect/imperative.rs
Moonhold	1	Effect:can't	B_subject_stripping	cast	target player can't play lands this turn if {M} was spent to cast this spell and can't cast creature spells this turn if {M} was spent to cast this spell	Effect:can't::target player can't play lands this turn if	parser/oracle_effect/mana.rs
Moonlit Meditation	1	Effect:replacement_structure	F_new_mechanic		the first time you would create N or more tokens each turn, you may instead create that many tokens that are copies of enchanted permanent	Effect:replacement_structure::the first time you would create N or	parser/oracle_dispatch.rs
Moratorium Stone	1	Effect:all	G_unclassified		all other cards from graveyards with the same name as that card	Effect:all::all other cards from graveyards with the same	parser/oracle_effect/counter.rs
Moraug, Fury of Akoum	1	Swallow:DynamicQty	A_verb_variation	get	gets +N/+N for each time it has attacked this turn. / landfall	Swallow:DynamicQty::gets +N/+N for each time it has attacked	parser/oracle_quantity.rs
Mordenkainen	1	Effect:exchange	A_verb_variation	exchange	[−N]: exchange your hand and library, then shuffle. you get an emblem with "you have no maximum hand size."	Effect:exchange::[−N]: exchange your hand and library, then shuffle.	parser/oracle_effect/imperative.rs
Morgue Burst	1	Effect:deal	A_verb_variation	deal	deal damage to any target equal to the power of the card returned this way	Effect:deal::deal damage to any target equal to the	parser/oracle_effect/imperative.rs
Mount Doom	1	Effect:choose	A_verb_variation	sacrifice	{M}, {M}, sacrifice ~ and a legendary artifact: choose up to N creatures, then destroy the rest. activate only as a sorcery	Effect:choose::{M}, {M}, sacrifice ~ and a legendary artifact:	parser/oracle_effect/imperative.rs
Mul Daya Channelers	0	resolver-flagged			R2-aslongas-conditional-static	R2-aslongas-conditional-static	engine-runtime
Multiple Choice	1	Effect:do	G_unclassified		if N is N or more, do all of the above	Effect:do::if N is N or more, do all	parser/oracle_effect/mod.rs
Murderous Betrayal	1	Cost:rounded up	G_unclassified		rounded up	Cost:rounded up::rounded up	parser/oracle_casting.rs
Mutagen Connoisseur	1	Swallow:DynamicQty	A_verb_variation	get	gets +N/+N for each transformed permanent you control	Swallow:DynamicQty::gets +N/+N for each transformed permanent you control	parser/oracle_quantity.rs
Myr Superion	1	Effect:unknown	A_verb_variation	spend	spend only mana produced by creatures to cast this spell	Effect:unknown::spend only mana produced by creatures to cast	parser/oracle_effect/mod.rs
Mysterious Limousine	1	Swallow:Condition_If	A_verb_variation	attack	the battlefield. if a creature is p	Swallow:Condition_If::the battlefield. if a creature is p	parser/oracle_nom/condition.rs
Mystic Reflection	1	Effect:the	A_verb_variation	copy	the next time N or more creatures or planeswalkers enter this turn, they enter as copies of the chosen creature	Effect:the::the next time N or more creatures or	parser/oracle_effect/imperative.rs
Mythos of Snapdax	1	Effect:choose	A_verb_variation	choose	choose the permanents for each player	Effect:choose::choose the permanents for each player	parser/oracle_effect/imperative.rs
Nadaar, Selfless Paladin	0	resolver-flagged			R2-aslongas-conditional-static	R2-aslongas-conditional-static	engine-runtime
Nahiri's Lithoforming	1	Effect:lands	G_unclassified		lands you control enter tapped	Effect:lands::lands you control enter tapped	parser/oracle_effect/mod.rs
Nahiri's Wrath	1	Effect:deal	B_subject_stripping	deal	~ deals damage equal to the total mana value of the discarded cards to each of up to N target creatures and/or planeswalkers	Effect:deal::~ deals damage equal to the total mana	parser/oracle_effect/imperative.rs
Nahiri, the Unforgiving	1	Effect:attack	A_verb_variation	attack	[+N]: until your next turn, up to N target creature attacks a player each combat if able	Effect:attack::[+N]: until your next turn, up to N	parser/oracle_effect/imperative.rs
Narset Transcendent	2	Effect:nonland	A_verb_variation	reveal	nonland card, you may reveal it	Effect:nonland::nonland card, you may reveal it	parser/oracle_effect/search.rs
Narset Transcendent	2	Effect:when	A_verb_variation	reveal	[−N]: when you next cast an instant or sorcery spell from your hand this turn, it gains rebound	Effect:when::[−N]: when you next cast an instant or	parser/oracle_effect/conditions.rs
Nasty End	1	Swallow:Condition_If	A_verb_variation	cast	N cards. if the sacrificed creature was legendary, draw N cards i	Swallow:Condition_If::N cards. if the sacrificed creature was legendary,	parser/oracle_nom/condition.rs
Navigator's Compass	1	Effect:become	A_verb_variation	become	{M}: until end of turn, target land you control becomes the basic land type of your choice in addition to its other types	Effect:become::{M}: until end of turn, target land you	parser/oracle_effect/imperative.rs
Necrogen Rotpriest	1	Effect:get	A_verb_variation	get	get an additional poison counter	Effect:get::get an additional poison counter	parser/oracle_effect/imperative.rs
Necromantic Summons	1	Swallow:Condition_If	A_verb_variation	put	mastery — if there are N or more instant and/or	Swallow:Condition_If::mastery — if there are N or more	parser/oracle_nom/condition.rs
Needle Drop	1	Swallow:Duration_ThisTurn	A_verb_variation	deal	dealt damage this turn. / draw a card	Swallow:Duration_ThisTurn::dealt damage this turn. / draw a card	parser/oracle_nom/duration.rs
Neheb, the Eternal	1	Effect:add	A_verb_variation	add	add {M} for each N life your opponents have lost	Effect:add::add {M} for each N life your opponents	parser/oracle_effect/imperative.rs
Nephalia Academy	1	Swallow:Replacement_Instead	A_verb_variation	discard	your library instead	Swallow:Replacement_Instead::your library instead	parser/oracle_effect/
Neriv, Heart of the Storm	1	Swallow:DynamicQty	A_verb_variation	deal	flying / if a creature you control that entered this turn would deal damage, it deals twice that much damage instead	Swallow:DynamicQty::flying / if a creature you control that	parser/oracle_quantity.rs
Nesting Bot	0	resolver-flagged			R1-speed-mechanic	R1-speed-mechanic	engine-runtime
Neurok Spy	0	resolver-flagged			R2-aslongas-conditional-static	R2-aslongas-conditional-static	engine-runtime
New Perspectives	1	Static:AlternativeKeywordCost(Cycling)	A_verb_variation	have	as long as you have N or more cards in hand, you may pay {M} rather than pay cycling costs	Static:AlternativeKeywordCost(Cycling)::as long as you have N or more	parser/oracle_casting.rs
Nezumi Graverobber	1	Effect:flip	A_verb_variation	flip	flip ~	Effect:flip::flip ~	parser/oracle_effect/imperative.rs
Nezumi Shortfang	1	Effect:flip	A_verb_variation	flip	flip ~	Effect:flip::flip ~	parser/oracle_effect/imperative.rs
Nicanzil, Current Conductor	2	Trigger:Whenever a creature you control explores a land card	A_verb_variation	explore	whenever a creature you control explores a land card, you may put a land card from your hand onto the battlefield tapped	Trigger:Whenever a creature you control explores a land card::whenever a creature you control explores a land	parser/oracle_trigger.rs
Nicanzil, Current Conductor	2	Trigger:Whenever a creature you control explores a nonland card	A_verb_variation	explore	whenever a creature you control explores a nonland card, put a +N/+N counter on ~	Trigger:Whenever a creature you control explores a nonland card::whenever a creature you control explores a nonland	parser/oracle_trigger.rs
Nicol Bolas, Dragon-God	1	Effect:static_structure	B_subject_stripping	have	~ has all loyalty abilities of all other planeswalkers on the battlefield	Effect:static_structure::~ has all loyalty abilities of all other	parser/oracle_dispatch.rs
Nicol Bolas, the Arisen	1	ParseWarning:target-fallback	G_unclassified		parse_target could not classify 'but the bottom card of target player's library'	ParseWarning:target-fallback::parse_target could not classify 'but the bottom card	parser/oracle_target.rs
Niko Defies Destiny	1	Effect:spend	A_verb_variation	spend	spend this mana only to foretell cards or cast spells that have foretell	Effect:spend::spend this mana only to foretell cards or	parser/oracle_effect/imperative.rs
Niko, Light of Hope	1	Effect:shards	A_verb_variation	become	shards you control become copies of it until the next end step	Effect:shards::shards you control become copies of it until	parser/oracle_effect/
Nine Lives	1	Trigger:When there are nine or more incarnation counters on ~	A_verb_variation	exile	when there are N or more incarnation counters on ~, exile it	Trigger:When there are nine or more incarnation counters on ~::when there are N or more incarnation counters	parser/oracle_trigger.rs
Nirkana Cutthroat	0	resolver-flagged			R3-level-up	R3-level-up	engine-runtime
Nissa, Steward of Elements	1	Effect:or	G_unclassified		or a creature card with mana value less than or equal to the number of loyalty counters on ~	Effect:or::or a creature card with mana value less	parser/oracle_effect/mana.rs
Niv-Mizzet Reborn	1	Effect:for	A_verb_variation	choose	for each color pair, choose a card that's exactly those colors from among them	Effect:for::for each color pair, choose a card that's	parser/oracle_effect/search.rs
Nivix, Aerie of the Firemind	1	Swallow:Condition_If	A_verb_variation	add	cast it if it's an instant or sorcery spell	Swallow:Condition_If::cast it if it's an instant or sorcery	parser/oracle_nom/condition.rs
No Witnesses	1	Effect:the	B_subject_stripping	investigate	each player who controls the most creatures investigates. then destroy all creatures	Effect:the::each player who controls the most creatures investigates.	parser/oracle_effect/imperative.rs
Noctis, Prince of Lucis	1	Swallow:Condition_If	A_verb_variation	cast	other costs. if you cast a spell this	Swallow:Condition_If::other costs. if you cast a spell this	parser/oracle_nom/condition.rs
Not Forgotten	1	Effect:put	A_verb_variation	put	put target card from a graveyard on your choice of the top or bottom of its owner's library. create a N/N white spirit creature token with flying	Effect:put::put target card from a graveyard on your	parser/oracle_effect/search.rs
Notion Thief	1	Effect:draw	A_verb_variation	draw	draw	Effect:draw::draw	parser/oracle_effect/imperative.rs
Novice Knight	0	resolver-flagged			R2-aslongas-conditional-static	R2-aslongas-conditional-static	engine-runtime
Null Champion	0	resolver-flagged			R3-level-up	R3-level-up	engine-runtime
Nullstone Gargoyle	1	Trigger:Whenever the first noncreature spell of a turn is cast	A_verb_variation	cast	whenever the first noncreature spell of a turn is cast, counter that spell	Trigger:Whenever the first noncreature spell of a turn is cast::whenever the first noncreature spell of a turn	parser/oracle_trigger.rs
Nyxathid	1	Swallow:DynamicQty	A_verb_variation	choose	gets -N/-N for each card in the chosen player's hand	Swallow:DynamicQty::gets -N/-N for each card in the chosen	parser/oracle_quantity.rs
O-Kagachi Made Manifest	1	Effect:choose	A_verb_variation	choose	choose a nonland card in your graveyard	Effect:choose::choose a nonland card in your graveyard	parser/oracle_effect/imperative.rs
Oath of Teferi	1	Effect:effect_structure	G_unclassified		you may activate the loyalty abilities of planeswalkers you control twice each turn rather than only once	Effect:effect_structure::you may activate the loyalty abilities of planeswalkers	parser/oracle_dispatch.rs
Oblivion's Hunger	1	Swallow:Condition_If	A_verb_variation	gain	a card if that creature has a +N/+N counter on it. (damage and	Swallow:Condition_If::a card if that creature has a +N/+N	parser/oracle_nom/condition.rs
Oblivious Bookworm	1	Effect:Unsupported unless clause	A_verb_variation	discard	discard a card unless a permanent entered the battlefield face down under your control this turn or you turned a permanent face up this turn	Effect:Unsupported unless clause::discard a card unless a permanent entered the	parser/oracle_effect/mod.rs
